run_id,date,stage,direction,lane_mask,session,bit_sha256,ltx_sha256,xsa_sha256,elf_sha256,CNT_CHIP_MAX,CNT_PREAMBLE,RX_DETECT_WINDOW,RX_DATA_PHASE_DELAY_CYCLES,RX_PREAMBLE_REALIGN_EDGE,IR_LANE_COUNT,IR_B_MODE,IR_PARALLEL_2LANE_MODE,B_SESSION_ID,IR_B_TX_LANE_MASK,IR_B_RX_LANE_MASK,IR_B_ACK_LANE_MASK,IR_B_EXPECTED_A_LANE_MASK,MAX_PACKET_BYTES,FRAGMENT_BYTES,MAX_FRAGS,MAX_FRAME_BYTES,GUARD_CYCLES,B_BACKOFF_SLOT_CYCLES,B_START_IDLE_CYCLES,B_RECOVERY_RESET_CYCLES,B2A_ENABLE,B2A_FREE_RUN,TX_ONLY_ACK_MODE,STREAM_FULL_MODE,MAX_RETRY,FRAG_TIMEOUT_CYCLES,PSPS_PAYLOAD_BYTES,PSPS_TX_ONLY,PSPS_TDM_BIDIR,PSPS_RX_ONLY,PSPS_INTER_PACKET_US,PSPS_STAGE_SECONDS,PSPS_MAX_OUTSTANDING,PSPS_WINDOW_START_GAP_US,PSPS_2LANE_ONLY,PSPS_STAGE_LANE_MASK,PSPS_STAGE_SESSION_ID,PSPS_PAYLOAD_LANE_MASK,PSPS_RX_LANE_MASK,PSPS_POLL_SLEEP_US,IR_TX_POLL_US,uart_mode,uart_payload_bytes,uart_rx_timeout_us,uart_stage_seconds,sent,rx_ok,tx_fail,rx_timeout,rx_bad,rx_mismatch,loss,win_rx_mbps,status,sticky,tx_lane,rx_good,rx_crc,rx_err,phy0,rec,txp,txi,txa,rxb,last_error,raw_a_tx0_edges,raw_a_tx1_edges,raw_a_rx0_edges,raw_a_rx1_edges,raw_b_tx0_edges,raw_b_tx1_edges,raw_b_rx0_edges,raw_b_rx1_edges,raw_a_tx0_high,raw_a_tx1_high,raw_a_rx0_low,raw_a_rx1_low,raw_b_tx0_high,raw_b_tx1_high,raw_b_rx0_low,raw_b_rx1_low,shutdown_ok,uart_log,ila_csv,ila_summary,vivado_config_log,vitis_build_log,summary_path,verdict
lane0_hw_loopback_safe_20260606_132011,2026-06-06 13:20:11,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,37605,24704,12901,0,0,0,34.3%,1.852,0x00000011,0x00000000,0x00000001,0x00000000,0x00000000,0x00000000,0xB0400502,28383,0x00000001,0x00000000,0x00000000,0x00000000,tx_retry_exhausted,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_132011.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_132011.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_133358,2026-06-06 13:33:58,lane-mask,A_TO_B_ACK_LOOP,0x00000002,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,10787,10555,232,0,0,0,2.1%,0.829,0x00000001,0x00000001,0x00000100,0x00000100,0x00000000,0x00000000,0xB0480001,462,0x00000001,0x00000000,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_133358.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_133358.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_133644,2026-06-06 13:36:44,lane-mask,A_TO_B_ACK_LOOP,0x00000001,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,17181,0,17181,0,0,0,100.0%,0.000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xB0401003,35578,0x00000001,0x00000000,0x00000000,0x00000000,tx_retry_exhausted,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_133644.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_133644.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_134437,2026-06-06 13:44:37,lane-mask,A_TO_B_ACK_LOOP,0x00000001,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,13404,13404,0,0,0,0,0.0%,0.942,0x00000001,0x00000001,0x00000002,0x00000001,0x00000000,0x00000000,0xB0400102,0,0x00000001,0x00000000,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_134437.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_134437.summary.txt,PASS
lane0_hw_loopback_safe_20260606_134728,2026-06-06 13:47:28,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,39921,38029,1892,0,0,0,4.7%,2.782,0x00000001,0x00000001,0x00000102,0x00000001,0x00000000,0x00000000,0xB0400100,3667,0x00000001,0x00000001,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_134728.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_134728.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_135012,2026-06-06 13:50:12,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,609,582,25,0,0,0,4.1%,0.000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xB0401000,30,0x00000001,0x00000000,0x00000001,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_135012.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_135012.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_135359,2026-06-06 13:53:59,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,41323,39693,1630,0,0,0,3.9%,2.786,0x00000021,0x00000001,0x00000201,0x00000001,0x00000000,0x00000000,0xB0400500,3323,0x00000001,0x00000000,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_135359.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_135359.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_140505,2026-06-06 14:05:05,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,32,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,512,512,0,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,348,2,346,0,0,0,99.4%,0.000,0x00000000,0x00000008,0x00000001,0x00000000,0x00000000,0x00000000,0xB040110A,346,0x00000001,0x00000000,0x00000000,0x00000000,tx_done_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_140505.log,,,reports\vivado_config_2lane_fast_preamble32_guard512_20260606_135836.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_140505.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_141307,2026-06-06 14:13:07,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,512,512,0,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,17181,0,17181,0,0,0,100.0%,0.000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xB0401003,35578,0x00000001,0x00000000,0x00000000,0x00000000,tx_retry_exhausted,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_141307.log,,,reports\vivado_config_2lane_fast_preamble64_guard512_20260606_140712.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_141307.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_142126,2026-06-06 14:21:26,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,8266,8043,223,0,0,0,2.6%,2.898,0x00000001,0x00000001,0x00000101,0x00000001,0x00000000,0x00000000,0xB0400100,223,0x00000001,0x00000001,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_142126.log,,,reports\vivado_config_2lane_stable_restore_20260606_141522.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_142126.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_142608,2026-06-06 14:26:08,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,61517,30715,30800,0,0,0,50.0%,0.403,0x00000001,0x00000000,0x00000101,0x00000000,0x00000000,0x00000000,0xB0481000,22768,0x00000001,0x00000001,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_142608.log,,,reports\vivado_config_2lane_stable_restore_20260606_141522.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_142608.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_143457,2026-06-06 14:34:57,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,48,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,47912,10171,37739,0,0,0,78.7%,0.260,0x00000031,0x00000000,0x00000101,0x00000000,0x00000000,0x00000000,0xB0480400,39279,0x00000001,0x00000000,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_143457.log,,,reports\vivado_config_2lane_preamble48_guard1408_20260606_142845.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_143457.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_144855,2026-06-06 14:48:55,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,15,16,0,16,0,0,0,100.0%,0.000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xB0401000,83,0x00000001,0x00000001,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_144855.log,,,reports\vivado_config_2lane_stable_final_restore_20260606_143707.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_144855.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_145914,2026-06-06 14:59:14,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,4,120000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,15,11422,0,11422,0,0,0,100.0%,0.000,0x00000031,0x00000000,0x00000101,0x00000000,0x00000000,0x00000000,0xB0480400,11419,0x00000001,0x00000000,0x00000000,0x00000000,tx_retry_exhausted,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_145914.log,,,reports\vivado_config_2lane_fragtimeout120k_20260606_145156.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_145914.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_150834,2026-06-06 15:08:34,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,4,50000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,15,620,405,215,0,0,0,34.6%,0.000,0x00000000,0x00000001,0x00000002,0x00000001,0x00000000,0x00000000,0xB0401103,385,0x00000001,0x00000000,0x00000001,0x00000000,tx_done_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_150834.log,,,reports\vivado_config_2lane_restore_ft50k_20260606_150132.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_150834.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_151448,2026-06-06 15:14:48,lane-mask,A_TO_B_ACK_LOOP,0x00000001,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,4,50000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,12,5746,5746,0,0,0,0,0.0%,0.942,0x00000001,0x00000001,0x00000002,0x00000001,0x00000000,0x00000000,0xB0400102,0,0x00000001,0x00000000,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_151448.log,,,reports\vivado_config_2lane_restore_ft50k_20260606_150132.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_151448.summary.txt,PASS
lane0_hw_loopback_safe_20260606_151659,2026-06-06 15:16:59,lane-mask,A_TO_B_ACK_LOOP,0x00000002,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,4,50000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,12,7971,0,7971,0,0,0,100.0%,0.000,0x00000021,0x00000000,0x00000100,0x00000000,0x00000000,0x00000000,0xB0480401,23301,0x00000001,0x00000000,0x00000000,0x00000000,tx_retry_exhausted,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_151659.log,,,reports\vivado_config_2lane_restore_ft50k_20260606_150132.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_151659.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_152545,2026-06-06 15:25:45,lane-mask,A_TO_B_ACK_LOOP,0x00000002,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,4,50000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,12,88,0,88,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000100,0x00000000,0x00000000,0x00000000,0xB0481009,351,0x00000001,0x00000000,0x00000000,0x00000000,tx_done_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_152545.log,,,reports\vivado_config_2lane_restore_ft50k_20260606_150132.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_152545.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_153552,2026-06-06 15:35:52,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,4,50000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,12,15178,10119,5059,0,0,0,33.3%,1.662,0x00000000,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0xB0400103,15182,0x00000001,0x00000000,0x00000001,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_153552.log,,,reports\vivado_config_2lane_restore_ft50k_20260606_150132.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_153552.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_155101,2026-06-06 15:51:01,lane-mask,A_TO_B_ACK_LOOP,0x00000002,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,4,50000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,8,4923,0,4923,0,0,0,100.0%,0.000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xEB400000,19689,0x00000001,0x00000000,0x00000000,0x00000000,tx_retry_exhausted,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_155101.log,,,reports\vivado_config_2lane_bdebug_original_20260606_154427.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_155101.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_155307,2026-06-06 15:53:07,lane-mask,A_TO_B_ACK_LOOP,0x00000001,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,4,50000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,8,3838,3838,0,0,0,0,0.0%,0.942,0x00000001,0x00000001,0x00000002,0x00000001,0x00000000,0x00000000,0xEBC0E400,0,0x00000001,0x00000000,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_155307.log,,,reports\vivado_config_2lane_bdebug_original_20260606_154427.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_155307.summary.txt,PASS
lane0_hw_loopback_safe_20260606_163845,2026-06-06 16:38:45,lane-mask,A_TO_B_ACK_LOOP,0x00000002,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,4,50000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,8,4923,0,4923,0,0,0,100.0%,0.000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xEBC0E900,19689,0x00000001,0x00000000,0x00000000,0x00000000,tx_retry_exhausted,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_163845.log,,,reports\vivado_config_2lane_bdebug_original_20260606_154427.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_163845.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_164909,2026-06-06 16:49:09,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,4,50000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,12,15177,10118,5059,0,0,0,33.3%,1.661,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xEBE04201,15170,0x00000001,0x00000000,0x00000000,0x00000000,tx_retry_exhausted,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_164909.log,,,reports\vivado_config_2lane_bdebug_original_20260606_154427.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_164909.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_171703,2026-06-06 17:17:03,lane-mask,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,0,0x2203,,,1,,255,255,1,269,1408,100000,100000,2048,0,,0,1,50000,50000,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,12,9,4,5,0,0,0,55.5%,0.000,0x00000001,0x00000000,0x0000090A,0x00000000,0x00000000,0x00000000,0xEBC01200,10,0x00000001,0x00000001,0x00000000,0x00000000,tx_done_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_171703.log,,,reports\vivado_config_2lane_stream_ack_lane0_j11swap_b2a0_20260606_171016.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_171703.summary.txt,FAIL
